,filename,width,height,class,xmin,ymin,xmax,ymax,x_min_resized,y_min_resized,x_max_resized,y_max_resized,class_num
35022,760006758.jpg,1080,1080,8s,592,400,644,456,252,170,274,194,45
35023,760006758.jpg,1080,1080,3c,656,487,720,536,279,207,306,228,37
35024,760006758.jpg,1080,1080,3c,500,758,563,805,212,322,239,342,37
35025,420620470.jpg,1080,1080,10d,85,722,149,755,36,307,63,321,17
35026,420620470.jpg,1080,1080,10h,89,589,155,632,37,250,66,269,4
35027,420620470.jpg,1080,1080,Jh,158,462,215,531,67,196,91,226,3
35028,420620470.jpg,1080,1080,5d,276,377,317,442,117,160,135,188,22
35029,420620470.jpg,1080,1080,8h,401,343,430,405,170,146,183,172,6
35030,420620470.jpg,1080,1080,Qd,470,348,525,416,200,148,223,177,15
35031,420620470.jpg,1080,1080,Qd,522,654,578,722,222,278,246,307,15
35032,116868952.jpg,1080,1080,8c,83,719,147,752,35,306,62,320,32
35033,116868952.jpg,1080,1080,Ad,89,594,150,632,37,253,63,269,13
35034,116868952.jpg,1080,1080,3h,160,467,212,521,68,198,90,221,11
35035,116868952.jpg,1080,1080,2s,276,380,316,445,117,161,134,189,51
35036,116868952.jpg,1080,1080,Ad,399,341,425,406,169,145,181,172,13
35037,116868952.jpg,1080,1080,9d,477,351,518,414,203,149,220,176,18
35038,116868952.jpg,1080,1080,2s,594,398,648,456,253,169,276,194,51
35039,116868952.jpg,1080,1080,2c,656,489,717,536,279,208,305,228,38
35040,116868952.jpg,1080,1080,2c,502,758,563,804,213,322,239,342,38
35041,492794209.jpg,1080,1080,9s,82,725,147,753,34,308,62,320,44
35042,492794209.jpg,1080,1080,10s,84,587,150,632,35,250,63,269,43
35043,492794209.jpg,1080,1080,2s,161,465,215,522,68,198,91,222,51
35044,492794209.jpg,1080,1080,Jd,269,375,317,450,114,159,135,191,16
35045,492794209.jpg,1080,1080,Ad,400,341,426,405,170,145,181,172,13
35046,492794209.jpg,1080,1080,2s,479,349,521,414,204,148,221,176,51
35047,492794209.jpg,1080,1080,Ah,596,401,643,452,253,170,273,192,0
35048,492794209.jpg,1080,1080,4h,660,493,721,530,281,209,307,225,10
35049,492794209.jpg,1080,1080,4h,504,761,563,798,214,324,239,339,10
35050,945281076.jpg,1080,1080,5d,82,722,147,749,34,307,62,319,22
35051,945281076.jpg,1080,1080,10s,85,588,153,633,36,250,65,269,43
35052,945281076.jpg,1080,1080,6s,163,467,215,523,69,198,91,222,47
35053,945281076.jpg,1080,1080,8s,276,383,316,448,117,163,134,190,45
35054,945281076.jpg,1080,1080,8h,401,343,430,405,170,146,183,172,6
35055,945281076.jpg,1080,1080,4h,479,353,521,412,204,150,221,175,10
35056,945281076.jpg,1080,1080,9d,593,399,644,454,252,169,274,193,18
35057,945281076.jpg,1080,1080,6h,658,490,718,532,280,208,305,226,8
35058,945281076.jpg,1080,1080,6h,502,763,561,804,213,324,238,342,8
35059,059835300.jpg,1080,1080,7h,85,722,147,749,36,307,62,319,7
35060,059835300.jpg,1080,1080,3h,91,591,153,632,38,251,65,269,11
35061,059835300.jpg,1080,1080,Ah,163,470,212,521,69,200,90,221,0
35062,059835300.jpg,1080,1080,Ks,271,376,318,450,115,160,135,191,40
35063,059835300.jpg,1080,1080,8d,399,341,428,404,169,145,182,172,19
35064,059835300.jpg,1080,1080,7s,477,348,520,416,203,148,221,177,46
35065,059835300.jpg,1080,1080,7s,530,655,575,719,225,278,244,306,46
35066,272315291.jpg,1080,1080,7s,82,723,147,751,34,307,62,319,46
35067,272315291.jpg,1080,1080,8s,92,591,155,635,39,251,66,270,45
35068,272315291.jpg,1080,1080,Ac,162,468,213,521,69,199,90,221,26
35069,272315291.jpg,1080,1080,4s,281,380,317,445,119,161,135,189,49
35070,272315291.jpg,1080,1080,Qs,396,343,433,411,168,146,184,175,41
35071,272315291.jpg,1080,1080,7h,481,350,522,412,204,149,222,175,7
35072,272315291.jpg,1080,1080,4d,597,403,650,454,254,171,276,193,23
35073,272315291.jpg,1080,1080,4d,547,705,600,756,232,300,255,322,23
35074,533862304.jpg,1080,1080,9d,86,721,151,752,36,307,64,320,18
35075,533862304.jpg,1080,1080,4h,92,588,150,630,39,250,63,268,10
35076,533862304.jpg,1080,1080,Jh,158,462,215,532,67,196,91,226,3
35077,533862304.jpg,1080,1080,5s,276,378,316,442,117,161,134,188,48
35078,533862304.jpg,1080,1080,9c,397,342,429,406,169,145,182,172,31
35079,533862304.jpg,1080,1080,7d,478,346,522,411,203,147,222,175,20
35080,533862304.jpg,1080,1080,7d,531,655,576,720,226,278,245,306,20
35081,750967927.jpg,1080,1080,9h,84,724,147,752,35,308,62,320,5
35082,750967927.jpg,1080,1080,Qc,88,584,156,639,37,248,66,272,28
35083,750967927.jpg,1080,1080,4c,169,468,221,525,71,199,94,223,36
35084,750967927.jpg,1080,1080,8c,275,380,315,443,117,161,134,188,32
35085,750967927.jpg,1080,1080,9s,399,341,429,406,169,145,182,172,44
35086,750967927.jpg,1080,1080,4h,480,352,521,411,204,149,221,175,10
35087,750967927.jpg,1080,1080,4h,531,657,571,714,226,279,243,304,10
35088,693363652.jpg,1080,1080,10h,85,720,150,755,36,306,63,321,4
35089,693363652.jpg,1080,1080,5s,88,588,152,631,37,250,64,268,48
35090,693363652.jpg,1080,1080,8c,161,466,217,521,68,198,92,221,32
35091,693363652.jpg,1080,1080,9d,276,385,318,447,117,163,135,190,18
35092,693363652.jpg,1080,1080,9s,400,340,429,407,170,144,182,173,44
35093,693363652.jpg,1080,1080,5s,480,348,523,413,204,148,222,175,48
35094,693363652.jpg,1080,1080,8c,594,396,647,453,253,168,275,192,32
35095,693363652.jpg,1080,1080,8h,660,489,719,530,281,208,306,225,6
35096,693363652.jpg,1080,1080,8h,503,763,562,804,214,324,239,342,6
35097,551768698.jpg,1080,1080,Qh,85,720,152,754,36,306,64,321,2
35098,551768698.jpg,1080,1080,Ah,92,595,152,632,39,253,64,269,0
35099,551768698.jpg,1080,1080,7c,159,465,221,524,67,198,94,223,33
35100,551768698.jpg,1080,1080,9c,274,380,320,442,116,161,136,188,31
35101,551768698.jpg,1080,1080,9h,400,346,428,408,170,147,182,173,5
35102,551768698.jpg,1080,1080,Kh,470,345,526,412,200,146,224,175,1
35103,551768698.jpg,1080,1080,Kh,524,654,582,721,223,278,247,307,1
35104,746991328.jpg,1080,1080,2h,87,725,149,751,37,308,63,319,12
35105,746991328.jpg,1080,1080,6h,94,590,153,630,40,251,65,268,8
35106,746991328.jpg,1080,1080,4c,170,469,223,526,72,199,94,224,36
35107,746991328.jpg,1080,1080,Ah,278,383,313,445,118,163,133,189,0
35108,746991328.jpg,1080,1080,3c,398,344,428,410,169,146,182,174,37
35109,746991328.jpg,1080,1080,10h,479,349,521,415,204,148,221,176,4
35110,746991328.jpg,1080,1080,10h,527,662,570,724,224,281,242,308,4
35111,623235693.jpg,1080,1080,7c,85,719,150,752,36,306,63,320,33
35112,623235693.jpg,1080,1080,Ac,89,595,151,634,37,253,64,270,26
35113,623235693.jpg,1080,1080,2s,161,466,216,523,68,198,92,222,51
35114,623235693.jpg,1080,1080,6c,277,380,316,442,117,161,134,188,34
35115,623235693.jpg,1080,1080,10d,399,342,432,407,169,145,184,173,17
35116,623235693.jpg,1080,1080,5c,477,350,521,413,203,149,221,175,35
35117,623235693.jpg,1080,1080,10s,595,392,651,453,253,166,277,192,43
35118,623235693.jpg,1080,1080,10s,545,705,600,765,232,300,255,325,43
35119,426374015.jpg,1080,1080,8c,81,722,145,750,34,307,61,319,32
35120,426374015.jpg,1080,1080,3c,91,590,157,634,38,251,66,270,37
35121,426374015.jpg,1080,1080,6d,165,468,215,522,70,199,91,222,21
35122,426374015.jpg,1080,1080,8c,274,379,315,442,116,161,134,188,32
35123,426374015.jpg,1080,1080,4s,400,344,429,409,170,146,182,174,49
35124,426374015.jpg,1080,1080,Kc,470,345,526,419,200,146,224,178,27
35125,426374015.jpg,1080,1080,Qc,586,394,653,458,249,167,278,195,28
35126,426374015.jpg,1080,1080,7c,658,486,721,537,280,207,307,228,33
35127,426374015.jpg,1080,1080,7c,501,758,565,806,213,322,240,343,33
35128,897874400.jpg,1080,1080,5d,82,721,146,749,34,307,62,319,22
35129,897874400.jpg,1080,1080,7s,88,588,153,633,37,250,65,269,46
35130,897874400.jpg,1080,1080,Ac,162,468,213,521,69,199,90,221,26
35131,897874400.jpg,1080,1080,3d,275,382,316,446,117,162,134,189,24
35132,897874400.jpg,1080,1080,Qh,395,342,433,409,168,145,184,174,2
35133,897874400.jpg,1080,1080,Js,470,347,525,415,200,147,223,176,42
35134,897874400.jpg,1080,1080,9h,597,399,646,452,254,169,275,192,5
35135,897874400.jpg,1080,1080,4h,660,493,722,530,281,209,307,225,10
35136,897874400.jpg,1080,1080,4h,501,759,561,796,213,323,238,339,10
35137,737008626.jpg,1080,1080,Js,83,720,152,754,35,306,64,321,42
35138,737008626.jpg,1080,1080,9d,93,592,155,634,39,252,66,270,18
35139,737008626.jpg,1080,1080,2d,162,465,213,520,69,198,90,221,25
35140,737008626.jpg,1080,1080,2h,277,383,314,445,117,163,133,189,12
35141,737008626.jpg,1080,1080,9d,398,344,428,410,169,146,182,174,18
35142,737008626.jpg,1080,1080,10c,479,347,524,412,204,147,223,175,30
35143,737008626.jpg,1080,1080,4h,598,402,650,451,254,171,276,192,10
35144,737008626.jpg,1080,1080,7h,660,485,721,529,281,206,307,225,7
35145,737008626.jpg,1080,1080,7h,502,760,563,804,213,323,239,342,7
35146,810344841.jpg,1080,1080,7d,81,724,146,751,34,308,62,319,20
35147,810344841.jpg,1080,1080,Jc,84,583,153,640,35,248,65,272,29
35148,810344841.jpg,1080,1080,8h,163,467,213,521,69,198,90,221,6
35149,810344841.jpg,1080,1080,Kc,271,376,319,450,115,160,135,191,27
35150,810344841.jpg,1080,1080,5c,398,341,429,405,169,145,182,172,35
35151,810344841.jpg,1080,1080,10s,477,345,521,414,203,146,221,176,43
35152,810344841.jpg,1080,1080,Qh,585,395,651,456,249,168,277,194,2
35153,810344841.jpg,1080,1080,Qh,536,708,609,769,228,301,259,327,2
35154,461922657.jpg,1080,1080,8h,84,723,147,751,35,307,62,319,6
35155,461922657.jpg,1080,1080,Jd,86,584,154,640,36,248,65,272,16
35156,461922657.jpg,1080,1080,Ac,162,468,213,522,69,199,90,222,26
35157,461922657.jpg,1080,1080,7s,274,376,316,444,116,160,134,189,46
35158,461922657.jpg,1080,1080,6h,401,346,430,408,170,147,183,173,8
35159,461922657.jpg,1080,1080,Qd,470,347,525,415,200,147,223,176,15
35160,461922657.jpg,1080,1080,Kc,586,392,654,461,249,166,278,196,27
35161,461922657.jpg,1080,1080,5h,662,485,723,529,281,206,307,225,9
35162,461922657.jpg,1080,1080,5h,504,759,565,803,214,323,240,342,9
35163,302270410.jpg,1080,1080,8s,86,724,150,751,36,308,63,319,45
35164,302270410.jpg,1080,1080,Qs,90,585,158,638,38,249,67,271,41
35165,302270410.jpg,1080,1080,8c,161,467,219,525,68,198,93,223,32
35166,302270410.jpg,1080,1080,As,278,380,315,445,118,161,134,189,39
35167,302270410.jpg,1080,1080,9d,399,345,428,410,169,146,182,174,18
35168,302270410.jpg,1080,1080,7h,483,350,524,413,205,149,223,175,7
35169,302270410.jpg,1080,1080,7s,596,394,652,453,253,167,277,192,46
35170,302270410.jpg,1080,1080,7s,545,705,601,764,232,300,255,325,46
35171,280422077.jpg,1080,1080,10s,82,722,148,755,34,307,63,321,43
35172,280422077.jpg,1080,1080,10d,87,588,153,633,37,250,65,269,17
35173,280422077.jpg,1080,1080,9s,160,466,214,522,68,198,91,222,44
35174,280422077.jpg,1080,1080,5s,275,382,316,447,117,162,134,190,48
35175,280422077.jpg,1080,1080,Qh,395,343,433,409,168,146,184,174,2
35176,280422077.jpg,1080,1080,5s,476,351,519,416,202,149,221,177,48
35177,280422077.jpg,1080,1080,Qh,586,394,652,456,249,167,277,194,2
35178,280422077.jpg,1080,1080,Qh,537,706,608,769,228,300,258,327,2
35179,564312897.jpg,1080,1080,3d,87,724,150,751,37,308,63,319,24
35180,564312897.jpg,1080,1080,Js,86,584,156,640,36,248,66,272,42
35181,564312897.jpg,1080,1080,2c,164,469,218,525,69,199,92,223,38
35182,564312897.jpg,1080,1080,8h,276,382,313,443,117,162,133,188,6
35183,564312897.jpg,1080,1080,7h,399,340,428,403,169,144,182,171,7
35184,564312897.jpg,1080,1080,Ks,471,346,526,414,200,147,224,176,40
35185,564312897.jpg,1080,1080,5s,597,396,651,454,254,168,277,193,48
35186,564312897.jpg,1080,1080,Qc,651,482,724,536,277,205,308,228,28
35187,564312897.jpg,1080,1080,Qc,497,754,573,810,211,321,244,345,28
35188,796505365.jpg,1080,1080,Kd,84,720,152,754,35,306,64,321,14
35189,796505365.jpg,1080,1080,5s,88,588,151,631,37,250,64,268,48
35190,796505365.jpg,1080,1080,Qc,156,460,217,530,66,195,92,225,28
35191,796505365.jpg,1080,1080,3c,276,383,318,447,117,163,135,190,37
35192,796505365.jpg,1080,1080,9c,397,342,430,406,169,145,183,172,31
35193,796505365.jpg,1080,1080,10s,478,345,522,412,203,146,222,175,43
35194,796505365.jpg,1080,1080,10s,530,655,575,720,225,278,244,306,43
35195,918015802.jpg,1080,1080,7c,85,722,149,751,36,307,63,319,33
35196,918015802.jpg,1080,1080,8c,89,589,150,632,37,250,63,269,32
35197,918015802.jpg,1080,1080,3h,162,467,212,521,69,198,90,221,11
35198,918015802.jpg,1080,1080,9h,276,383,314,445,117,163,133,189,5
35199,918015802.jpg,1080,1080,Ks,395,339,433,409,168,144,184,174,40
35200,918015802.jpg,1080,1080,8s,476,352,516,416,202,149,219,177,45
35201,918015802.jpg,1080,1080,9d,596,399,646,454,253,169,275,193,18
35202,918015802.jpg,1080,1080,Jh,651,484,723,535,277,206,307,227,3
35203,918015802.jpg,1080,1080,Jh,496,757,573,810,211,322,244,345,3
35204,249417410.jpg,1080,1080,4s,85,721,150,752,36,307,63,320,49
35205,249417410.jpg,1080,1080,Ad,90,593,152,630,38,252,64,268,13
35206,249417410.jpg,1080,1080,9d,165,470,216,524,70,200,92,223,18
35207,249417410.jpg,1080,1080,Ac,278,379,316,442,118,161,134,188,26
35208,249417410.jpg,1080,1080,Qh,395,343,433,409,168,146,184,174,2
35209,249417410.jpg,1080,1080,9c,477,349,519,414,203,148,221,176,31
35210,249417410.jpg,1080,1080,3d,595,398,649,454,253,169,276,193,24
35211,249417410.jpg,1080,1080,3d,543,709,595,766,231,301,253,326,24
35212,239352625.jpg,1080,1080,5d,82,722,147,749,34,307,62,319,22
35213,239352625.jpg,1080,1080,Jd,85,584,154,641,36,248,65,273,16
35214,239352625.jpg,1080,1080,Qc,158,461,218,531,67,196,92,226,28
35215,239352625.jpg,1080,1080,10c,271,379,317,443,115,161,135,188,30
35216,239352625.jpg,1080,1080,4d,398,344,428,409,169,146,182,174,23
35217,239352625.jpg,1080,1080,Qs,471,349,524,418,200,148,223,178,41
35218,239352625.jpg,1080,1080,Qs,522,652,578,724,222,277,246,308,41
35219,614281743.jpg,1080,1080,Ad,82,723,146,750,34,307,62,319,13
35220,614281743.jpg,1080,1080,Jc,85,583,154,640,36,248,65,272,29
35221,614281743.jpg,1080,1080,6c,163,465,214,520,69,198,91,221,34
35222,614281743.jpg,1080,1080,Kd,270,379,319,450,115,161,135,191,14
35223,614281743.jpg,1080,1080,Qh,397,343,433,410,169,146,184,174,2
35224,614281743.jpg,1080,1080,5c,478,348,522,412,203,148,222,175,35
35225,614281743.jpg,1080,1080,9d,593,400,643,455,252,170,273,193,18
35226,614281743.jpg,1080,1080,9d,545,710,594,763,232,302,253,324,18
35227,365153472.jpg,1080,1080,6c,83,720,146,751,35,306,62,319,34
35228,365153472.jpg,1080,1080,4h,93,589,150,630,39,250,63,268,10
35229,365153472.jpg,1080,1080,Ah,164,471,212,523,69,200,90,222,0
35230,365153472.jpg,1080,1080,8d,277,378,316,440,117,161,134,187,19
35231,365153472.jpg,1080,1080,10h,397,344,432,410,169,146,184,174,4
35232,365153472.jpg,1080,1080,Kd,471,348,525,416,200,148,223,177,14
35233,365153472.jpg,1080,1080,7h,598,397,650,454,254,169,276,193,7
35234,365153472.jpg,1080,1080,9d,656,489,716,535,279,208,304,227,18
35235,365153472.jpg,1080,1080,9d,503,761,562,805,214,324,239,342,18
35236,044211869.jpg,1080,1080,10c,84,721,147,754,35,307,62,321,30
35237,044211869.jpg,1080,1080,5c,88,587,152,632,37,250,64,269,35
35238,044211869.jpg,1080,1080,4s,168,464,216,524,71,197,92,223,49
35239,044211869.jpg,1080,1080,2s,276,379,317,445,117,161,135,189,51
35240,044211869.jpg,1080,1080,6s,400,343,428,408,170,146,182,173,47
35241,044211869.jpg,1080,1080,Ks,470,345,526,413,200,146,224,175,40
35242,044211869.jpg,1080,1080,10c,595,394,649,454,253,167,276,193,30
35243,044211869.jpg,1080,1080,10c,545,706,600,768,232,300,255,327,30
35244,023231191.jpg,1080,1080,10d,84,721,149,753,35,307,63,320,17
35245,023231191.jpg,1080,1080,2c,93,591,156,635,39,251,66,270,38
35246,023231191.jpg,1080,1080,7c,160,465,220,524,68,198,93,223,33
35247,023231191.jpg,1080,1080,Jd,270,376,318,450,115,160,135,191,16
35248,023231191.jpg,1080,1080,5c,399,341,429,406,169,145,182,172,35
35249,023231191.jpg,1080,1080,3s,476,351,520,416,202,149,221,177,50
35250,023231191.jpg,1080,1080,Qd,587,394,653,456,250,167,278,194,15
35251,023231191.jpg,1080,1080,Ad,657,489,720,532,279,208,306,226,13
35252,023231191.jpg,1080,1080,Ad,504,752,565,797,214,320,240,339,13
35253,393538195.jpg,1080,1080,5d,82,722,147,749,34,307,62,319,22
35254,393538195.jpg,1080,1080,8d,90,589,150,630,38,250,63,268,19
35255,393538195.jpg,1080,1080,9s,160,466,214,522,68,198,91,222,44
35256,393538195.jpg,1080,1080,7s,273,378,316,444,116,161,134,189,46
35257,393538195.jpg,1080,1080,7s,400,340,429,407,170,144,182,173,46
35258,393538195.jpg,1080,1080,6c,477,348,520,411,203,148,221,175,34
35259,393538195.jpg,1080,1080,6c,534,653,577,717,227,278,245,305,34
35260,799095339.jpg,1080,1080,3h,85,724,147,752,36,308,62,320,11
35261,799095339.jpg,1080,1080,6h,93,590,154,630,39,251,65,268,8
35262,799095339.jpg,1080,1080,8d,161,464,211,517,68,197,89,220,19
35263,799095339.jpg,1080,1080,6d,278,382,317,444,118,162,135,189,21
35264,799095339.jpg,1080,1080,9d,399,344,429,408,169,146,182,173,18
35265,799095339.jpg,1080,1080,7s,477,347,521,413,203,147,221,175,46
35266,799095339.jpg,1080,1080,7s,532,654,576,720,226,278,245,306,46
35267,257433170.jpg,1080,1080,Kd,85,720,152,755,36,306,64,321,14
35268,257433170.jpg,1080,1080,7h,90,588,152,630,38,250,64,268,7
35269,257433170.jpg,1080,1080,9h,163,469,212,521,69,199,90,221,5
35270,257433170.jpg,1080,1080,5h,274,378,313,441,116,161,133,187,9
35271,257433170.jpg,1080,1080,Qc,395,340,433,409,168,144,184,174,28
35272,257433170.jpg,1080,1080,5s,479,348,521,413,204,148,221,175,48
35273,257433170.jpg,1080,1080,Kd,585,394,652,456,249,167,277,194,14
35274,257433170.jpg,1080,1080,Kd,536,706,608,769,228,300,258,327,14
35275,707779580.jpg,1080,1080,9c,83,720,147,752,35,306,62,320,31
35276,707779580.jpg,1080,1080,Qd,88,585,155,641,37,249,66,273,15
35277,707779580.jpg,1080,1080,4s,169,465,215,525,71,198,91,223,49
35278,707779580.jpg,1080,1080,5d,275,378,317,442,117,161,135,188,22
35279,707779580.jpg,1080,1080,6h,401,346,429,407,170,147,182,173,8
35280,707779580.jpg,1080,1080,7s,477,347,521,413,203,147,221,175,46
35281,707779580.jpg,1080,1080,7s,531,654,575,719,226,278,244,306,46
35282,769314723.jpg,1080,1080,4d,84,723,149,752,35,307,63,320,23
35283,769314723.jpg,1080,1080,Qh,89,585,155,640,37,249,66,272,2
35284,769314723.jpg,1080,1080,9s,160,466,214,522,68,198,91,222,44
35285,769314723.jpg,1080,1080,2s,276,379,316,444,117,161,134,189,51
35286,769314723.jpg,1080,1080,2c,398,345,428,410,169,146,182,174,38
35287,769314723.jpg,1080,1080,6d,476,353,523,416,202,150,222,177,21
35288,769314723.jpg,1080,1080,6d,529,655,573,720,225,278,244,306,21
35289,949035359.jpg,1080,1080,5d,82,721,147,749,34,307,62,319,22
35290,949035359.jpg,1080,1080,8s,91,593,155,635,38,252,66,270,45
35291,949035359.jpg,1080,1080,Qd,157,461,217,531,66,196,92,226,15
35292,949035359.jpg,1080,1080,4c,279,382,321,446,118,162,136,189,36
35293,949035359.jpg,1080,1080,4s,400,345,429,410,170,146,182,174,49
35294,949035359.jpg,1080,1080,6h,479,353,519,414,204,150,221,176,8
35295,949035359.jpg,1080,1080,10s,594,392,649,455,253,166,276,193,43
35296,949035359.jpg,1080,1080,4c,655,494,717,540,278,210,305,230,36
35297,949035359.jpg,1080,1080,4c,500,759,563,800,212,323,239,340,36
35298,905424681.jpg,1080,1080,10s,82,722,148,755,34,307,63,321,43
35299,905424681.jpg,1080,1080,6d,93,590,154,632,39,251,65,269,21
35300,905424681.jpg,1080,1080,10h,158,467,214,523,67,198,91,222,4
35301,905424681.jpg,1080,1080,Ks,271,376,318,450,115,160,135,191,40
35302,905424681.jpg,1080,1080,8h,399,344,428,406,169,146,182,172,6
35303,905424681.jpg,1080,1080,5s,480,348,522,413,204,148,222,175,48
35304,905424681.jpg,1080,1080,5s,593,398,647,458,252,169,275,195,48
35305,905424681.jpg,1080,1080,5s,543,707,600,765,231,301,255,325,48
35306,930656664.jpg,1080,1080,6d,83,720,151,751,35,306,64,319,21
35307,930656664.jpg,1080,1080,2h,93,592,152,632,39,252,64,269,12
35308,930656664.jpg,1080,1080,6c,163,466,214,521,69,198,91,221,34
35309,930656664.jpg,1080,1080,Ah,279,383,313,444,118,163,133,189,0
35310,930656664.jpg,1080,1080,Ks,396,339,433,409,168,144,184,174,40
35311,930656664.jpg,1080,1080,5s,480,348,522,413,204,148,222,175,48
35312,930656664.jpg,1080,1080,4d,594,404,648,456,253,172,276,194,23
35313,930656664.jpg,1080,1080,Qc,651,482,724,536,277,205,308,228,28
35314,930656664.jpg,1080,1080,Qc,498,753,573,808,212,320,244,344,28
35315,898820893.jpg,1080,1080,8c,81,722,145,751,34,307,61,319,32
35316,898820893.jpg,1080,1080,8h,91,592,152,633,38,252,64,269,6
35317,898820893.jpg,1080,1080,5d,161,463,214,520,68,197,91,221,22
35318,898820893.jpg,1080,1080,5d,276,377,316,441,117,160,134,187,22
35319,898820893.jpg,1080,1080,5h,400,341,428,404,170,145,182,172,9
35320,898820893.jpg,1080,1080,2h,478,353,517,413,203,150,220,175,12
35321,898820893.jpg,1080,1080,Jc,585,392,655,456,249,166,278,194,29
35322,898820893.jpg,1080,1080,Jc,538,703,608,767,229,299,258,326,29
35323,285491810.jpg,1080,1080,3d,85,723,149,751,36,307,63,319,24
35324,285491810.jpg,1080,1080,4h,94,590,151,631,40,251,64,268,10
35325,285491810.jpg,1080,1080,4h,169,466,217,523,71,198,92,222,10
35326,285491810.jpg,1080,1080,3c,275,382,318,447,117,162,135,190,37
35327,285491810.jpg,1080,1080,10d,398,343,432,408,169,146,184,173,17
35328,285491810.jpg,1080,1080,2c,476,353,518,416,202,150,220,177,38
35329,285491810.jpg,1080,1080,Ad,597,399,647,452,254,169,275,192,13
35330,285491810.jpg,1080,1080,Ad,546,705,596,758,232,300,253,322,13
